loan_id,age,annual_income,employment_length,home_ownership,credit_score,num_credit_lines,delinquencies_2yrs,credit_utilization,inquiries_6months,loan_purpose,loan_amount,offered_rate,offer_accepted,default
2751,50,102000,1-2 years,RENT,696,12,0,50.8,1,debt_consolidation,28000,0.12401108565367801,1,0
2752,55,39000,6-10 years,RENT,620,5,0,35.6,0,small_business,14000,0.1380067224971701,0,NA
2753,56,26000,1-2 years,MORTGAGE,487,10,0,15.6,0,small_business,13000,0.12408678079250028,1,1
2754,46,71000,6-10 years,RENT,623,9,0,20.9,0,other,11000,0.18679284860016965,0,NA
2755,32,80000,1-2 years,MORTGAGE,588,3,2,37.3,1,debt_consolidation,38000,0.12738028479065786,1,0
2756,37,22000,6-10 years,MORTGAGE,632,8,0,15.5,0,home_improvement,11000,0.12,1,1
2757,42,82000,1-2 years,OWN,597,4,0,27.6,0,small_business,11000,0.1701718869038441,1,0
2758,18,38000,6-10 years,MORTGAGE,619,5,0,50.2,2,car,19000,0.12,1,0
2759,55,44000,6-10 years,MORTGAGE,696,6,0,24,3,small_business,16000,0.11487504165002874,1,1
2760,25,70000,3-5 years,RENT,577,9,1,52.3,2,credit_card,12000,0.16345972700394973,0,NA
2761,32,48000,3-5 years,MORTGAGE,716,12,0,33.5,1,debt_consolidation,20000,0.097045915176647235,1,1
2762,54,123000,6-10 years,MORTGAGE,646,9,0,56.3,1,debt_consolidation,26000,0.12,1,0
2763,43,91000,10+ years,RENT,750,12,1,26.7,0,other,3000,0.1,1,0
2764,44,21000,3-5 years,RENT,676,9,0,63.9,1,small_business,7000,0.13,1,0
2765,29,58000,6-10 years,RENT,707,7,0,45.1,1,debt_consolidation,12000,0.09,1,0
2766,19,55000,1-2 years,MORTGAGE,539,8,0,12.8,0,home_improvement,27000,0.17341545379495982,0,NA
2767,29,35000,1-2 years,MORTGAGE,724,8,1,40.7,2,home_improvement,17500,0.06329055141975087,1,0
2768,44,170000,3-5 years,RENT,710,12,1,33.5,0,debt_consolidation,35000,0.09,1,0
2769,47,11000,6-10 years,RENT,638,12,0,31.6,0,small_business,5500,0.12,1,1
2770,39,29000,3-5 years,RENT,676,8,2,16.4,1,major_purchase,14500,0.09,1,0
2771,33,82000,< 1 year,MORTGAGE,719,7,1,28.3,1,debt_consolidation,3000,0.12243074668908831,1,0
2772,43,24000,< 1 year,OWN,670,7,0,26.9,0,debt_consolidation,12000,0.09,1,0
2773,31,23000,6-10 years,RENT,680,8,0,20.3,2,debt_consolidation,11500,0.09,1,0
2774,44,28000,3-5 years,RENT,612,8,0,53.4,0,home_improvement,11000,0.16506178539635769,1,0
2775,25,38000,6-10 years,RENT,644,4,0,71.9,1,debt_consolidation,13000,0.18356398213589534,0,NA
2776,60,31000,3-5 years,RENT,758,9,0,28.1,1,credit_card,9000,0.08501775037231592,1,0
2777,18,62000,1-2 years,MORTGAGE,751,8,0,71.9,3,debt_consolidation,27000,0.05596119131605063,1,0
2778,55,18000,6-10 years,RENT,741,12,1,35.8,0,credit_card,9000,0.07386060389082841,1,0
2779,30,164000,1-2 years,MORTGAGE,617,14,0,55.4,2,debt_consolidation,40000,0.16921824014904052,0,NA
2780,53,62000,6-10 years,OTHER,739,8,0,20,0,debt_consolidation,6000,0.058862380166180964,1,0
2781,20,50000,3-5 years,MORTGAGE,704,7,1,32.3,1,home_improvement,19000,0.09,1,0
2782,34,23000,3-5 years,MORTGAGE,808,10,0,40.1,0,debt_consolidation,11500,0.033548508593575235,1,0
2783,41,76000,< 1 year,RENT,615,5,0,30.4,2,medical,26000,0.1337524621770398,1,1
2784,26,50000,6-10 years,MORTGAGE,672,4,1,11.1,0,debt_consolidation,14000,0.13,1,0
2785,32,38000,< 1 year,MORTGAGE,766,12,0,47.3,0,debt_consolidation,19000,0.1,1,1
2786,44,46000,< 1 year,MORTGAGE,654,11,1,54.5,0,home_improvement,23000,0.11309241183291437,0,NA
2787,45,33000,1-2 years,MORTGAGE,743,9,0,15.4,1,debt_consolidation,16500,0.05800831004719885,1,0
2788,23,22000,3-5 years,RENT,696,8,2,45.4,0,debt_consolidation,11000,0.09281048808905895,1,1
2789,26,62000,10+ years,MORTGAGE,623,12,1,27.1,1,small_business,4000,0.12,0,NA
2790,40,138000,6-10 years,MORTGAGE,654,10,1,37.3,1,debt_consolidation,30000,0.12402882000748403,0,NA
2791,55,66000,< 1 year,RENT,703,7,1,47.7,1,major_purchase,32000,0.11863387593433346,1,0
2792,47,32000,6-10 years,RENT,779,7,1,36.6,0,debt_consolidation,16000,0.08158342130584532,1,0
2793,20,14000,6-10 years,MORTGAGE,722,8,0,38.8,1,home_improvement,7000,0.1,1,1
2794,29,84000,1-2 years,RENT,672,7,0,42,1,medical,30000,0.13,1,1
2795,18,23000,10+ years,MORTGAGE,625,12,0,51.7,2,debt_consolidation,11500,0.1324628241701119,1,0
2796,47,57000,1-2 years,RENT,765,6,0,42,2,debt_consolidation,28500,0.08902907206805462,1,0
2797,28,63000,3-5 years,RENT,687,11,0,47.9,0,medical,29000,0.12347219558238086,0,NA
2798,38,62000,6-10 years,MORTGAGE,603,11,0,31.1,2,debt_consolidation,2000,0.14105417600511336,0,NA
2799,45,69000,10+ years,RENT,642,4,0,86.3,1,home_improvement,29000,0.13246362306856255,1,0
2800,36,74000,6-10 years,MORTGAGE,704,9,0,57.4,1,debt_consolidation,24000,0.10412251528167604,1,0
2801,28,25000,1-2 years,MORTGAGE,716,8,2,80.6,0,debt_consolidation,3000,0.09,1,0
2802,39,22000,10+ years,RENT,655,4,0,48.1,0,debt_consolidation,6000,0.13,1,1
2803,22,15000,1-2 years,MORTGAGE,725,11,0,23.8,1,debt_consolidation,7500,0.09254107238915964,1,0
2804,66,44000,6-10 years,RENT,585,13,0,51,0,home_improvement,2000,0.12,1,0
2805,18,91000,1-2 years,MORTGAGE,602,6,1,53.1,1,home_improvement,24000,0.12,1,0
2806,64,92000,3-5 years,MORTGAGE,667,8,0,55.1,0,car,15000,0.10077525477488344,1,0
2807,45,32000,1-2 years,MORTGAGE,597,5,1,36.6,0,home_improvement,7000,0.13895904921788105,0,NA
2808,31,41000,10+ years,RENT,672,11,0,36.9,1,debt_consolidation,12000,0.09590256155893614,1,0
2809,41,18000,10+ years,RENT,768,4,1,8.5,1,other,9000,0.08566572514988136,1,0
2810,37,17000,< 1 year,RENT,754,10,0,51.9,0,major_purchase,8500,0.1,1,0
2811,65,27000,10+ years,OWN,772,5,1,26.3,1,debt_consolidation,13500,0.08922987382075641,1,1
2812,64,73000,3-5 years,RENT,716,11,0,19,0,credit_card,6000,0.11690735979493805,0,NA
2813,47,39000,1-2 years,RENT,637,8,0,80.2,0,credit_card,19500,0.1789567128864304,1,1
2814,35,101000,10+ years,MORTGAGE,765,8,0,83.8,0,home_improvement,39000,0.07354271094818599,1,0
2815,40,61000,10+ years,MORTGAGE,707,9,1,32.7,0,debt_consolidation,22000,0.11374581994663141,0,NA
2816,29,172000,< 1 year,MORTGAGE,705,7,2,47.8,0,debt_consolidation,31000,0.10056701314858031,0,NA
2817,27,24000,10+ years,RENT,553,3,0,73.9,1,debt_consolidation,12000,0.1437315985711526,1,0
2818,34,19000,< 1 year,RENT,696,9,0,65.9,0,car,5000,0.13,1,0
2819,56,73000,3-5 years,MORTGAGE,565,6,0,15.1,1,other,15000,0.1325025903612782,1,0
2820,32,38000,1-2 years,MORTGAGE,688,7,0,17,1,major_purchase,19000,0.1260238122341767,0,NA
2821,41,24000,< 1 year,MORTGAGE,754,4,2,12.8,0,home_improvement,12000,0.09165868389844135,1,0
2822,54,19000,6-10 years,RENT,740,14,0,69,1,credit_card,9500,0.07641639941413879,1,0
2823,43,30000,6-10 years,RENT,639,7,1,55.7,1,debt_consolidation,15000,0.17685333939470765,0,NA
2824,44,47000,6-10 years,MORTGAGE,682,11,2,78.1,1,credit_card,16000,0.09,1,0
2825,30,82000,3-5 years,MORTGAGE,625,9,0,68.7,1,major_purchase,25000,0.16372331237939075,0,NA
2826,39,67000,6-10 years,RENT,616,4,0,9.2,0,debt_consolidation,3000,0.12,0,NA
2827,26,47000,3-5 years,RENT,698,5,1,6.4,1,debt_consolidation,23500,0.11532725171919159,1,0
2828,29,51000,6-10 years,MORTGAGE,727,10,0,44.1,0,credit_card,5000,0.050047295333499296,1,0
2829,24,39000,6-10 years,MORTGAGE,768,5,0,42.8,1,credit_card,19500,0.05430612581665699,1,1
2830,33,49000,1-2 years,RENT,676,7,0,51.5,1,debt_consolidation,18000,0.13,1,0
2831,42,83000,< 1 year,RENT,525,12,0,6.1,1,small_business,12000,0.15371876923783356,0,NA
2832,37,28000,3-5 years,MORTGAGE,594,10,0,49.5,2,small_business,4000,0.18425041131589145,0,NA
2833,26,23000,3-5 years,MORTGAGE,679,5,0,54.5,1,major_purchase,4000,0.12134619769015008,1,0
2834,26,30000,3-5 years,RENT,774,8,0,56.4,1,medical,15000,0.023342879409839284,1,0
2835,22,42000,6-10 years,MORTGAGE,626,7,0,17,2,major_purchase,20000,0.1866683706080093,0,NA
2836,43,46000,3-5 years,RENT,638,8,0,52.2,0,debt_consolidation,12000,0.1267125169025299,1,1
2837,41,67000,6-10 years,RENT,601,9,1,34,0,small_business,33000,0.12,1,1
2838,21,25000,1-2 years,RENT,705,10,0,32.7,1,major_purchase,1000,0.10211004520005272,1,1
2839,18,41000,< 1 year,MORTGAGE,621,8,0,30.2,1,other,20500,0.15319723127862273,0,NA
2840,37,30000,6-10 years,MORTGAGE,707,6,1,69.9,1,credit_card,4000,0.11795755228678559,1,0
2841,32,26000,6-10 years,OWN,693,5,0,47,0,credit_card,13000,0.13,1,1
2842,24,158000,10+ years,RENT,743,8,0,66.1,2,debt_consolidation,13000,0.03775999946929253,1,0
2843,50,34000,10+ years,MORTGAGE,671,12,1,19.7,1,debt_consolidation,17000,0.09,1,1
2844,37,73000,1-2 years,MORTGAGE,782,8,1,64.4,0,other,10000,0.09376919178770336,1,1
2845,38,19000,3-5 years,RENT,627,5,1,33.3,1,car,9500,0.20443279759102,0,NA
2846,45,82000,1-2 years,MORTGAGE,677,7,0,39.7,2,medical,23000,0.09,1,0
2847,43,17000,< 1 year,MORTGAGE,652,11,0,30.3,1,debt_consolidation,8500,0.11528546313511692,1,0
2848,34,165000,3-5 years,MORTGAGE,738,7,1,12.6,0,debt_consolidation,18000,0.08369566459467008,1,0
2849,24,40000,6-10 years,RENT,668,9,0,37.9,0,debt_consolidation,20000,0.09254631749488944,1,0
2850,52,51000,6-10 years,RENT,762,15,0,40.9,0,medical,9000,0.0963590342275984,1,0
2851,18,105000,3-5 years,RENT,651,6,0,45.1,0,home_improvement,20000,0.09,1,1
2852,55,92000,3-5 years,MORTGAGE,725,6,0,63.9,0,debt_consolidation,13000,0.07848325097258249,1,1
2853,32,26000,6-10 years,RENT,785,10,0,54,3,debt_consolidation,13000,0.04984160286558335,1,0
2854,63,31000,10+ years,OWN,656,5,0,85.8,2,small_business,2000,0.13,1,1
2855,36,82000,< 1 year,MORTGAGE,777,11,0,59.4,1,major_purchase,31000,0.07490097989956533,1,0
2856,31,33000,1-2 years,MORTGAGE,608,9,0,18.8,1,debt_consolidation,16500,0.15053716656029964,0,NA
2857,38,36000,10+ years,MORTGAGE,726,10,0,33.4,0,debt_consolidation,18000,0.05006475051120749,1,0
2858,54,39000,1-2 years,RENT,662,3,1,25.7,0,major_purchase,19500,0.12521017599068013,1,0
2859,18,11000,6-10 years,MORTGAGE,613,11,1,90.9,1,credit_card,5500,0.12889319029071258,1,1
2860,34,80000,1-2 years,RENT,643,5,1,45.1,1,debt_consolidation,14000,0.14991875792771334,0,NA
2861,42,58000,< 1 year,MORTGAGE,710,8,3,16,0,car,26000,0.12193394754731932,0,NA
2862,40,56000,6-10 years,OWN,639,11,0,61.4,2,major_purchase,20000,0.17828941431480103,0,NA
2863,39,100000,10+ years,MORTGAGE,714,4,2,35.3,0,debt_consolidation,37000,0.09,0,NA
2864,34,19000,3-5 years,RENT,626,4,0,45.4,2,credit_card,9500,0.18333851918703367,0,NA
2865,24,101000,6-10 years,MORTGAGE,712,9,0,24.3,1,home_improvement,31000,0.10842486769551267,0,NA
2866,72,70000,10+ years,OTHER,636,8,0,28.2,1,debt_consolidation,30000,0.12,1,0
2867,21,162000,3-5 years,OTHER,683,9,1,11.1,0,debt_consolidation,23000,0.11801696187653807,0,NA
2868,50,70000,< 1 year,RENT,665,9,0,67.9,0,small_business,3000,0.13,1,0
2869,25,26000,10+ years,RENT,697,14,0,32,0,debt_consolidation,13000,0.1255463349972935,0,NA
2870,18,16000,6-10 years,RENT,617,8,0,6.5,1,home_improvement,8000,0.1399936987742056,0,NA
2871,40,32000,10+ years,MORTGAGE,717,3,0,37.7,0,small_business,16000,0.10487845705069322,1,0
2872,63,49000,6-10 years,RENT,669,7,0,22.1,0,credit_card,24500,0.099019812871901855,1,0
2873,46,25000,6-10 years,MORTGAGE,638,2,0,56.8,1,debt_consolidation,10000,0.18051710119966835,0,NA
2874,18,23000,6-10 years,MORTGAGE,711,11,0,15.9,0,debt_consolidation,11500,0.12483757955650598,0,NA
2875,30,86000,6-10 years,RENT,722,6,0,1.6,1,debt_consolidation,19000,0.06518454784548325,1,0
2876,29,58000,6-10 years,OWN,699,6,0,48.2,1,home_improvement,29000,0.09,1,0
2877,24,51000,6-10 years,MORTGAGE,587,6,0,49.2,1,home_improvement,20000,0.13009667385492496,1,1
2878,50,35000,1-2 years,RENT,702,13,0,31.4,1,debt_consolidation,17500,0.13,0,NA
2879,68,71000,6-10 years,OWN,748,7,1,53.3,0,car,3000,0.1,1,1
2880,21,235000,10+ years,OWN,622,8,0,13.1,0,small_business,9000,0.14504639615451304,0,NA
2881,48,8000,10+ years,MORTGAGE,648,5,1,40.7,0,debt_consolidation,4000,0.12,1,0
2882,25,39000,3-5 years,RENT,713,8,0,16.1,0,small_business,19500,0.13,0,NA
2883,51,73000,3-5 years,RENT,639,9,0,17.3,1,home_improvement,11000,0.13490749618078063,0,NA
2884,41,48000,6-10 years,RENT,607,3,1,21.1,0,debt_consolidation,24000,0.15746327528191037,1,0
2885,35,61000,10+ years,MORTGAGE,758,11,0,86,2,debt_consolidation,11000,0.1,1,1
2886,47,22000,6-10 years,RENT,638,9,0,11.6,1,debt_consolidation,11000,0.120045667437659,0,NA
2887,65,41000,6-10 years,RENT,702,8,0,29.6,2,medical,20500,0.10655793116293556,1,0
2888,55,19000,1-2 years,MORTGAGE,735,9,0,10.8,0,debt_consolidation,1000,0.07831738512768728,1,0
2889,36,44000,6-10 years,RENT,713,11,1,40.9,0,debt_consolidation,12000,0.09,0,NA
2890,47,43000,6-10 years,MORTGAGE,573,7,0,32.3,0,debt_consolidation,21500,0.16054442652303572,1,0
2891,25,55000,< 1 year,MORTGAGE,714,8,0,50.8,0,debt_consolidation,22000,0.09,1,0
2892,43,87000,6-10 years,RENT,653,9,0,21.1,0,debt_consolidation,16000,0.12266338318083139,0,NA
2893,50,30000,1-2 years,RENT,663,10,0,21.6,1,credit_card,15000,0.13,0,NA
2894,44,124000,6-10 years,MORTGAGE,720,7,0,29,0,small_business,21000,0.08717161438451193,1,1
2895,31,144000,< 1 year,RENT,850,11,0,52.4,1,debt_consolidation,29000,0.05682575288517114,1,0
2896,37,27000,6-10 years,RENT,632,5,0,43.6,2,credit_card,13500,0.16959761428850012,0,NA
2897,31,29000,3-5 years,RENT,665,8,1,12.7,0,credit_card,8000,0.11923158888144728,0,NA
2898,43,40000,1-2 years,MORTGAGE,732,9,0,11.8,0,debt_consolidation,20000,0.08292410454395066,1,0
2899,34,39000,1-2 years,MORTGAGE,710,5,0,58.2,0,debt_consolidation,14000,0.13,0,NA
2900,35,112000,1-2 years,OWN,590,7,0,5,0,car,28000,0.1725889580128796,0,NA
2901,30,131000,3-5 years,MORTGAGE,722,10,0,59.1,1,credit_card,33000,0.1,1,0
2902,51,82000,< 1 year,OWN,599,6,0,31.9,2,debt_consolidation,5000,0.12,0,NA
2903,42,23000,1-2 years,RENT,675,9,1,48.4,3,major_purchase,11500,0.09,1,0
2904,27,46000,< 1 year,MORTGAGE,611,4,0,7.1,0,debt_consolidation,5000,0.12,1,1
2905,41,36000,< 1 year,OTHER,577,6,0,77.8,1,car,18000,0.12,1,0
2906,31,214000,3-5 years,RENT,547,8,1,88.2,1,car,15000,0.12,0,NA
2907,39,53000,3-5 years,RENT,697,11,1,29.3,1,debt_consolidation,26000,0.09,1,1
2908,60,102000,1-2 years,MORTGAGE,600,6,1,78.3,3,other,22000,0.12260162559759469,0,NA
2909,26,27000,< 1 year,MORTGAGE,696,7,0,38,1,car,13500,0.09658427073237941,1,0
2910,41,123000,3-5 years,RENT,647,7,0,17.8,0,debt_consolidation,13000,0.13477070168556604,1,0
2911,21,90000,10+ years,MORTGAGE,670,8,0,34.8,1,credit_card,8000,0.13,1,1
2912,45,52000,10+ years,MORTGAGE,658,6,0,73.2,0,medical,26000,0.09571241691490318,1,0
2913,21,64000,3-5 years,RENT,764,5,0,32.6,1,medical,32000,0.08733981103973394,0,NA
2914,18,26000,10+ years,OWN,691,6,1,72.5,1,debt_consolidation,13000,0.09,1,0
2915,45,35000,6-10 years,RENT,555,17,0,5.6,0,debt_consolidation,17500,0.1639700203974957,0,NA
2916,29,45000,< 1 year,RENT,747,8,0,48,1,credit_card,22500,0.05978862947201464,1,0
2917,18,83000,< 1 year,MORTGAGE,575,8,0,55,0,home_improvement,26000,0.1667212229982365,1,0
2918,22,74000,< 1 year,RENT,715,9,0,51.4,2,credit_card,33000,0.10694477423933967,0,NA
2919,51,59000,6-10 years,MORTGAGE,686,9,1,43,1,debt_consolidation,29500,0.11370347396298115,1,0
2920,40,24000,3-5 years,MORTGAGE,640,5,0,8,4,debt_consolidation,12000,0.15815190143457583,1,0
2921,40,35000,3-5 years,OWN,701,7,0,33.3,2,credit_card,17500,0.09,1,0
2922,49,26000,10+ years,MORTGAGE,812,8,0,69.5,0,debt_consolidation,13000,0.05331210702472728,1,1
2923,40,39000,6-10 years,MORTGAGE,681,6,0,58.2,2,debt_consolidation,19500,0.1159413919024604,1,0
2924,18,22000,10+ years,RENT,810,7,1,16.6,2,debt_consolidation,11000,0.02814421925379365,1,0
2925,38,25000,1-2 years,MORTGAGE,694,8,0,28.6,0,major_purchase,12500,0.13,0,NA
2926,21,41000,< 1 year,MORTGAGE,712,10,0,53.2,2,debt_consolidation,20500,0.09,1,0
2927,27,12000,3-5 years,MORTGAGE,587,9,1,10,0,debt_consolidation,6000,0.16029695398169713,0,NA
2928,18,41000,10+ years,RENT,719,3,0,12.7,2,small_business,5000,0.1286252833785637,0,NA
2929,42,36000,1-2 years,MORTGAGE,615,5,0,33,0,debt_consolidation,4000,0.19982650476288555,0,NA
2930,65,47000,10+ years,RENT,697,9,0,39.4,2,major_purchase,8000,0.10831309885570792,1,0
2931,44,14000,6-10 years,MORTGAGE,567,13,0,47.7,0,debt_consolidation,1000,0.12393740400917083,1,0
2932,61,63000,1-2 years,RENT,615,13,1,44,0,small_business,3000,0.12,0,NA
2933,35,112000,< 1 year,MORTGAGE,560,14,0,6.1,2,home_improvement,14000,0.18465727042354763,0,NA
2934,32,18000,10+ years,MORTGAGE,605,6,1,59.4,1,major_purchase,9000,0.14508752086728613,0,NA
2935,47,20000,3-5 years,RENT,611,5,0,40.8,0,small_business,10000,0.17173414892396613,0,NA
2936,23,128000,< 1 year,RENT,731,10,0,48.3,0,home_improvement,34000,0.06450178398890052,1,0
2937,22,55000,6-10 years,RENT,547,11,1,12.3,0,major_purchase,7000,0.1574189408577364,0,NA
2938,18,38000,3-5 years,MORTGAGE,778,9,0,29.7,1,debt_consolidation,11000,0.024701175230823554,1,1
2939,18,100000,1-2 years,MORTGAGE,738,9,0,59.3,1,home_improvement,35000,0.051767878486866814,1,0
2940,33,21000,6-10 years,MORTGAGE,710,9,0,29.7,2,debt_consolidation,10500,0.13,0,NA
2941,39,99000,1-2 years,MORTGAGE,787,15,0,13.5,1,credit_card,13000,0.08143610332775628,1,0
2942,34,20000,3-5 years,MORTGAGE,794,11,0,11.3,0,credit_card,10000,0.08678585377268566,1,0
2943,18,139000,3-5 years,MORTGAGE,692,5,2,43.7,0,credit_card,32000,0.10179868273351617,1,0
2944,24,38000,3-5 years,RENT,595,10,0,63,0,debt_consolidation,19000,0.13550455197250327,1,0
2945,29,63000,6-10 years,OWN,713,6,0,13.4,1,home_improvement,11000,0.09,1,0
2946,49,153000,3-5 years,MORTGAGE,623,6,0,37.4,0,credit_card,26000,0.1290487576545361,0,NA
2947,42,42000,3-5 years,MORTGAGE,613,6,0,16.1,2,major_purchase,6000,0.15328694626061956,0,NA
2948,28,52000,3-5 years,RENT,679,11,1,64,2,debt_consolidation,26000,0.13,1,0
2949,19,12000,3-5 years,RENT,747,8,1,52.1,0,small_business,6000,0.08419595790620105,1,0
2950,36,43000,< 1 year,MORTGAGE,563,6,1,30,1,major_purchase,2000,0.12,0,NA
2951,18,74000,6-10 years,RENT,753,9,0,86.5,0,debt_consolidation,5000,0.0679991032631592,1,0
2952,30,70000,3-5 years,RENT,630,9,0,9.8,1,debt_consolidation,22000,0.13756723596966564,0,NA
2953,34,33000,< 1 year,RENT,636,10,0,41.2,2,other,16500,0.16857946258281392,1,0
2954,53,25000,1-2 years,OWN,613,10,1,78.6,0,debt_consolidation,12500,0.13317120917493666,1,1
2955,49,48000,10+ years,MORTGAGE,692,11,0,58.2,1,debt_consolidation,22000,0.09790089665935306,1,0
2956,40,163000,10+ years,MORTGAGE,641,3,0,25.5,1,major_purchase,22000,0.12,0,NA
2957,35,63000,< 1 year,RENT,579,6,0,30.4,0,small_business,22000,0.14965457046181452,0,NA
2958,32,30000,10+ years,MORTGAGE,731,8,1,49,0,home_improvement,15000,0.0860549074421212,1,0
2959,45,110000,10+ years,MORTGAGE,737,12,0,77.7,1,debt_consolidation,24000,0.0795459120942853,1,1
2960,21,89000,1-2 years,MORTGAGE,739,6,0,50.4,1,major_purchase,36000,0.09377759201227112,1,0
2961,34,44000,1-2 years,RENT,671,5,0,37.5,2,home_improvement,22000,0.13,0,NA
2962,53,34000,6-10 years,MORTGAGE,692,5,1,24.6,2,credit_card,17000,0.09213505896824303,1,0
2963,28,30000,6-10 years,MORTGAGE,708,12,1,29.5,0,credit_card,15000,0.09315168650190647,1,0
2964,20,69000,1-2 years,RENT,690,7,0,37.7,2,debt_consolidation,11000,0.11599876676566943,0,NA
2965,38,100000,6-10 years,RENT,680,9,0,25.1,1,home_improvement,26000,0.10172643960636012,0,NA
2966,42,41000,< 1 year,RENT,725,8,1,9.2,1,car,18000,0.07340647705537479,1,0
2967,58,16000,3-5 years,RENT,637,7,0,68.4,0,debt_consolidation,5000,0.13947171453883545,0,NA
2968,27,61000,6-10 years,MORTGAGE,742,8,0,38.2,0,home_improvement,14000,0.03143487576583686,1,0
2969,32,60000,3-5 years,MORTGAGE,562,14,0,23.7,0,debt_consolidation,19000,0.1688392418387782,1,0
2970,53,16000,3-5 years,RENT,639,10,0,35.6,2,medical,8000,0.18780776895092846,0,NA
2971,35,162000,3-5 years,OWN,483,9,0,18.9,0,credit_card,25000,0.13740275485721845,0,NA
2972,42,26000,6-10 years,MORTGAGE,670,4,0,77.9,0,major_purchase,9000,0.0941216287877974,1,1
2973,44,17000,< 1 year,RENT,557,8,1,11,0,major_purchase,8500,0.12,1,0
2974,53,18000,6-10 years,RENT,774,7,0,41.4,0,credit_card,9000,0.1,1,0
2975,49,28000,10+ years,RENT,618,6,0,67.6,0,debt_consolidation,14000,0.14690658954037944,0,NA
2976,38,26000,6-10 years,MORTGAGE,627,10,0,47.4,1,credit_card,7000,0.16502883323528944,0,NA
2977,23,77000,3-5 years,RENT,691,12,0,34.5,0,debt_consolidation,25000,0.13,0,NA
2978,37,65000,3-5 years,RENT,644,9,0,51.6,0,major_purchase,32500,0.12,1,0
2979,47,32000,3-5 years,MORTGAGE,703,10,0,32.9,0,credit_card,16000,0.09,1,0
2980,53,29000,6-10 years,MORTGAGE,567,8,0,45.2,1,credit_card,13000,0.16537079121897194,0,NA
2981,46,17000,< 1 year,MORTGAGE,731,11,0,30.8,0,debt_consolidation,8500,0.1,0,NA
2982,20,55000,3-5 years,RENT,690,8,0,19.1,1,debt_consolidation,25000,0.09,1,0
2983,40,26000,< 1 year,RENT,635,8,2,46.8,1,car,3000,0.15638786726004325,1,1
2984,24,78000,3-5 years,MORTGAGE,570,10,0,43.9,4,debt_consolidation,5000,0.13307241455228824,0,NA
2985,32,32000,6-10 years,RENT,783,8,1,44.1,0,credit_card,16000,0.033174999127706786,1,0
2986,25,81000,6-10 years,OTHER,692,10,0,35.8,0,major_purchase,34000,0.09980957871303292,1,0
2987,58,24000,3-5 years,RENT,607,5,0,9.4,0,home_improvement,12000,0.12996014114604168,1,0
2988,36,26000,10+ years,RENT,804,13,0,57,1,home_improvement,13000,0.033047492826622865,1,0
2989,60,42000,6-10 years,RENT,635,7,0,48.6,1,debt_consolidation,21000,0.14551509696355558,1,0
2990,18,71000,6-10 years,RENT,719,6,0,90.2,2,debt_consolidation,29000,0.12148781821062261,0,NA
2991,29,67000,3-5 years,MORTGAGE,668,9,0,19.4,0,debt_consolidation,12000,0.10316663402706243,1,0
2992,48,35000,< 1 year,MORTGAGE,721,9,0,87.4,1,debt_consolidation,17500,0.1,1,0
2993,32,27000,1-2 years,OTHER,746,8,0,74.9,1,home_improvement,5000,0.0419503401929092,1,1
2994,62,74000,10+ years,RENT,780,7,0,15.4,1,credit_card,3000,0.04937033006026067,1,0
2995,30,46000,3-5 years,MORTGAGE,692,12,0,31.7,1,credit_card,2000,0.13,1,0
2996,18,70000,< 1 year,MORTGAGE,697,6,0,45.8,0,credit_card,35000,0.11488295791939437,1,0
2997,37,160000,< 1 year,MORTGAGE,776,6,0,30.2,2,home_improvement,25000,0.051175069339659256,1,0
2998,33,53000,3-5 years,MORTGAGE,657,10,1,0.9,2,debt_consolidation,20000,0.09,1,0
2999,36,113000,3-5 years,RENT,576,9,0,77.1,0,home_improvement,17000,0.12397833808579453,1,0
3000,28,24000,1-2 years,RENT,698,5,1,56.5,2,small_business,12000,0.09,1,0
3001,30,47000,6-10 years,RENT,747,8,0,36.7,1,home_improvement,23500,0.020657067624121207,1,1
3002,28,42000,6-10 years,RENT,586,5,0,49,1,credit_card,19000,0.181245280041257,0,NA
3003,33,20000,6-10 years,MORTGAGE,772,12,1,41.8,0,debt_consolidation,2000,0.0815250155002041,0,NA
3004,24,65000,1-2 years,RENT,613,7,1,55.5,0,debt_consolidation,31000,0.12,0,NA
3005,51,24000,< 1 year,RENT,686,13,0,15.2,0,credit_card,5000,0.11913601048828305,0,NA
3006,27,66000,6-10 years,RENT,696,11,0,18.7,0,home_improvement,33000,0.09382351581257646,1,0
3007,53,30000,3-5 years,OWN,751,11,0,30.6,3,other,15000,0.05115822708727015,1,1
